product_id,product_name,seller_id,seller_name,seller_product_id,primary_category_name,brand_id,brand_name,discount,discount_rate,original_price,price,rating_average,review_count,shipping_code,shipping_text,page,completion_time
174640508,Chuột Không Dây Bluetooth Uốn Dẻo Microsoft Arc Mouse Dùng Cho Macbook Surface Laptop - Hàng Chính Hãng,127051,TrustBuy,174640514,Chuột Văn Phòng Không Dây,19246,Microsoft,991000,37,2690000,1699000,5.0,5,tikinow,Giao siêu tốc 2h,5,2024-01-04 00:12:06.274856
192795616,Chuột không dây HXSJ T67 Receiver USB 2.4G - Hàng Chính Hãng,4997,HXSJ Official Store,192795617,Chuột Văn Phòng Không Dây,302375,HXSJ,140000,48,289000,149000,4.5,33,tikinow,Giao siêu tốc 2h,5,2024-01-04 00:12:06.274856
52853342,Chuột Không Dây Forter Màu Hồng - Hàng Chính Hãng,65781,Máy Tính Bảo Minh,52853343,Chuột Văn Phòng Không Dây,41528,Forter,0,0,99000,99000,4.8,33,delivery_info_badge,"Giao thứ 7, 06/01",5,2024-01-04 00:12:06.274856
196686640,Chuột công thái học không dây Rapoo EV250 Ergonomic Mouse - Hàng Chính Hãng,280245,RAPOO Official Store,196686641,Chuột Văn Phòng Không Dây,20271,Rapoo,0,0,309000,309000,4.5,19,delivery_info_badge,"Giao thứ 7, 06/01",5,2024-01-04 00:12:06.274856
273310466,Chuột Không Dây Rapoo M310 Silent - Hàng Chính Hãng,280245,RAPOO Official Store,273310470,Chuột Văn Phòng Không Dây,20271,Rapoo,0,0,199000,199000,0.0,0,delivery_info_badge,"Giao thứ 7, 06/01",5,2024-01-04 00:12:06.274856
116313905,"Chuột không dây Logitech Pebble M350 kết nối Bluetooth, USB Receiver có thể dùng cho Mac - Hàng Chính Hãng",333,Trọng Ân audio,242770068,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,449000,449000,0.0,0,delivery_info_badge,Giao chiều mai,5,2024-01-04 00:12:06.275852
100957852,Chuột Sạc Không Dây True Wireless Silent Có Led Đổi Màu-Thiết Kế Thời Trang Phù Hợp Cho PC Laptop Macbook-Hàng Chính Hãng,20367,VI TÍNH NAM TRUNG HẢI,193522080,Chuột Văn Phòng Không Dây,111461,OEM,0,0,62900,62900,0.0,0,delivery_info_badge,Giao chiều mai,5,2024-01-04 00:12:06.275852
217474803,"Chuột không dây bluetooth | USB Logitech M720 - Kết nối đa thiết bị, pin 2 năm, tương thích Mac | Windows - Hàng chính hãng",333,Trọng Ân audio,245764980,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,919000,919000,5.0,5,delivery_info_badge,Giao chiều mai,5,2024-01-04 00:12:06.275852
201475489,Chuột máy tính không dây bluetooth và USB 2.4 A36 chống ồn có LED đổi màu pin sạc không cần thay dùng làm việc chơi game cực chất,32204,Android tv box Bright star,217727827,Chuột Văn Phòng Không Dây,111461,OEM,0,0,58000,58000,5.0,1,delivery_info_badge,"Giao thứ 2, 08/01",5,2024-01-04 00:12:06.275852
186348894,"Chuột Logitech M650 I M650L không dây bluetooth Signature - Cuộn SmartWheel, giảm ồn, các nút có thể tùy chỉnh - Hàng chính hãng",290542,CÔNG TY TNHH TMĐT KIM LONG,186348896,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,649000,649000,0.0,0,delivery_info_badge,Giao chiều mai,5,2024-01-04 00:12:06.275852
174593814,"Chuột Không Dây PIX-LINK P30 Sạc Điện Chống Ồn Wireless 2.4Ghz Dùng Cho Laptop, Macbook, Pc, Tivi - Hàng Chính Hãng",278788,Pixlink Office Store,174593825,Chuột Văn Phòng Không Dây,199239,PIX-LINK,129000,50,258000,129000,5.0,24,delivery_info_badge,"Giao thứ 7, 06/01",5,2024-01-04 00:12:06.275852
273136109,Chuột không dây Sanag Forev Fv185 nhỏ gọn cầm tay dùng cho văn phòng - hàng chính hãng,83946,Sanag Technology,273136113,Chuột Văn Phòng Không Dây,288265,Sanag,0,0,69000,69000,0.0,0,delivery_info_badge,"Giao thứ 7, 06/01",5,2024-01-04 00:12:06.275852
260939313,Chuột không dây FMOUSE M133 kết nối Bluetooth và USB 2.4G thiết kế trong suốt độc lạ - HT,106273,Hitech07,260939315,Chuột Văn Phòng Không Dây,111461,OEM,0,0,239000,239000,0.0,0,delivery_info_badge,Giao chiều mai,5,2024-01-04 00:12:06.275852
96650225,"Chuột Không Dây Gaming Led Siêu Đẹp XSmart Free Wolf X13 Premium Pin Sạc Dùng Siêu Trâu Cho Máy Tính, Laptop, Tivi - Hàng Chính Hãng",152209,XSmart Official Store,96650226,Chuột Văn Phòng Không Dây,4691869,XSmart,0,0,229000,229000,4.6,13,delivery_info_badge,"Giao thứ 2, 08/01",5,2024-01-04 00:12:06.275852
173971764,"Chuột Gaming không dây Dareu EM901X RGB - SUPERLIGHT, Kèm dock sạc Hàng Chính Hãng",65781,Máy Tính Bảo Minh,184667449,Chuột Văn Phòng Không Dây,150002,DareU,0,0,765000,765000,0.0,0,delivery_info_badge,"Giao thứ 7, 06/01",5,2024-01-04 00:12:06.275852
